,max,uquartile,median,lquartile,min,mean,std,var,kurtosis,peaks,label
0,0.0069257895854119515,0.005098897446257363,-0.0022031874555899136,-0.006363368274428467,-0.009524886464906065,-0.0014446180825963316,0.005610569187209131,3.147848660446053e-05,-1.4167944556932333,2,0
1,0.02164678346341272,0.018442130908378197,0.013326283907024743,0.008051325177849303,-0.002899588692788435,0.012492381740352231,0.00685641271333094,4.701039529552615e-05,-0.7481074648951176,1,0
2,0.0042515240262837786,-0.0019480057128354038,-0.004826618205838301,-0.007113275504505505,-0.00983571596187933,-0.004571627638745969,0.0035402010729662526,1.2533023637031406e-05,-0.6025380544076477,5,0
3,0.009260393977580605,0.007120264970922825,0.0003437932085491789,-0.007971305490186742,-0.011514859984935169,9.213149591317064e-05,0.007144635307231181,5.10458136733344e-05,-1.6278777751062075,4,0
4,-0.011905665000218137,-0.021362559771438874,-0.028472007197257523,-0.033448266959572856,-0.0370495252744644,-0.0273330377390043,0.0069332263192955395,4.806962719457237e-05,-1.0163710049384063,0,0
5,0.022459887996356006,0.01809369422427871,0.015401003362113001,-5.421958124223242e-05,-0.017505264410159975,0.009509863763452371,0.011640096712966935,0.00013549185148722365,-0.654503997301981,3,0
6,0.01653397481413203,0.01408542200531694,0.01180080875470495,0.010197010891878385,-0.004470900064221432,0.011307941084889491,0.004291114763310255,1.8413665911899226e-05,3.2131945242079567,4,0
7,0.0054740582390795005,-0.004346241492176998,-0.012509685284718054,-0.016349129343109326,-0.019884395556729273,-0.010156555683920059,0.00751672439394218,5.650114561448543e-05,-0.9403600608833207,1,0
8,0.016694132985148644,0.01228746338989873,0.002907473502341987,-0.014346756056904797,-0.01869331984626461,-0.0003432057480945453,0.013016188993364304,0.00016942117591097803,-1.615576046808397,3,0
9,-0.011797315956906522,-0.01496937572631421,-0.016335096625465187,-0.01754766064592376,-0.020603346678663113,-0.01624672206987163,0.002047277192776963,4.191343904064721e-06,-0.22268922616189535,6,0
10,0.0001549406422243661,-0.0018917575944165609,-0.0031099565438610136,-0.004486754085642325,-0.014148981374144585,-0.0038399765336746836,0.003018307759651463,9.110181731972233e-06,2.877840127781372,3,0
11,0.007163134514220527,0.003045417603700997,-0.0024048488184050323,-0.0037984027615097673,-0.005523514532305526,-0.0004256805750228236,0.004108446346295894,1.6879331380392082e-05,-1.1048348822546932,5,0
12,0.0055788477123016765,0.004610663792226841,0.0030713613863182624,0.0006893589787979795,-0.0015098814073024973,0.0026129537008165314,0.0022160803547729493,4.911012138810602e-06,-1.0585917762964447,6,0
13,0.013218002330594343,0.012009724320440084,0.009910802695603021,0.008395489549909825,0.002507095852288946,0.00956376352652904,0.0028610585260952833,8.185655889742514e-06,0.33975091741961316,7,0
14,0.024406291189853713,0.021452632332348693,0.014876008512238692,0.013135476486541503,0.009650127040542057,0.0168842259781637,0.0046549508092055755,2.1668567036123645e-05,-1.3368374997013837,5,0
15,0.01524479793800636,0.0106619762895491,0.003111669655997,0.0009183393725048061,-0.0017563074060980332,0.00532665109123275,0.005605728752141913,3.1424194842590524e-05,-1.3784081460933755,6,0
16,0.018165797600399183,0.016171758314449072,0.015223033337597787,0.009706761942451403,-0.0007055071175427,0.012496692853656535,0.005395084645590093,2.9106938333081986e-05,0.08357939868742825,5,0
17,0.008053128624849599,0.00415140234981234,-0.007090969576603743,-0.01690385709210023,-0.021191265130281012,-0.006598076635884107,0.010178426138004007,0.00010360035864680314,-1.506404800071495,2,0
18,0.011034284202922757,0.007919898912411306,0.004059655399299117,-0.003759918398547683,-0.021122497403651415,0.0009407520163604925,0.009349432789955555,8.74118934938961e-05,-0.12547943344918755,2,0
19,0.002677529256026553,0.000186403499514443,-0.004484201623033077,-0.0060194142188930745,-0.007472382990621481,-0.0031173933769461336,0.0033403391457174007,1.1157865608412055e-05,-1.3518162609114546,5,0
20,0.016311448664055907,0.008513783561607154,0.003604648470843949,-0.002300989790400704,-0.007452374772845863,0.0037361739494945973,0.007022759554406276,4.931915175900464e-05,-1.0883494219507994,2,0
21,-0.007435723756494507,-0.009313237954514967,-0.014222596007828183,-0.029472560237273758,-0.03592504647186017,-0.018855464182395417,0.010352941536471701,0.00010718339845760104,-1.436637617593164,3,0
22,-0.016692488740951437,-0.019285800748640523,-0.021585803639356846,-0.026689522429678238,-0.03482041031887765,-0.02287742014987741,0.004455842917791582,1.9854536108033397e-05,-0.28404964425092105,7,0
23,0.026862866196722866,0.019329726645717672,0.006057872654661286,-0.006617441348461107,-0.018822083530219486,0.005709656375202418,0.01421679150146883,0.00020211716059623634,-1.1690504229693512,1,0
24,0.02434993700886261,0.0210367036770788,0.01367269983370788,0.00598378318291518,0.0004288429711832674,0.013462870766487025,0.008199363570845693,6.722956296691144e-05,-1.4598021247209234,2,0
