,max,uquartile,median,lquartile,min,mean,std,var,kurtosis,peaks,label
0,0.009521421492992229,0.006061427708965994,-0.00380292240302774,-0.00923211250360495,-0.013210042565073016,-0.002493515050368537,0.007680515968293152,5.8990325539206095e-05,-1.3835836284430583,2,0
1,0.02944215097782274,0.025791478087860007,0.019261261612143404,0.011334354408881416,-0.0030429370497688795,0.017683229461410516,0.009223057592904168,8.506479136202724e-05,-0.7961529203923576,1,0
2,0.004069869550567725,-0.002570704909868399,-0.006822375613554723,-0.00986646547868164,-0.012554230530610956,-0.006261171895243742,0.004366401517725829,1.906546221399842e-05,-1.0156568722050523,5,0
3,0.012505754301564491,0.009770384276028905,0.0008149582304278214,-0.011252150496760318,-0.01539384237812662,7.086450982035346e-05,0.009664656734973789,9.340558980487423e-05,-1.6288846810897857,4,0
4,-0.01591870211906292,-0.029156288994553248,-0.03981589764425404,-0.04597392432073534,-0.05031120903161006,-0.037468713140516835,0.009685205126503305,9.380319834244588e-05,-1.0342385286324693,0,0
5,0.03274115392940618,0.02615851315841304,0.021596664384075294,-0.0006075682161575238,-0.02368372005514699,0.013512494401086842,0.01656144672891289,0.0002742815177546195,-0.7963127501440646,3,0
6,0.022391697429321865,0.0187851336444911,0.016249431675728798,0.014256360381536444,-0.006887237319609494,0.015313463163093927,0.0059039700423914295,3.485686226145545e-05,3.723200202583345,4,0
7,0.00767515932217917,-0.0056013165004565185,-0.017875152312073744,-0.02321777291080973,-0.027717440512638653,-0.014257092412609852,0.010764812631160168,0.00011588119098398551,-0.9813924617795804,0,0
8,0.022670967118176257,0.01682880368324908,0.003416152406764469,-0.019469397680391406,-0.025162958290235123,-0.0005038636863580607,0.01760090775182999,0.000309791953688429,-1.630359735032163,2,0
9,-0.01694327144958975,-0.021481216211474266,-0.022781298671135562,-0.025341996974996832,-0.02971916295825348,-0.023172474929285626,0.0031015084650598476,9.619354758837892e-06,-0.434890602572239,4,0
10,-0.0003470403084315678,-0.0024560768466757735,-0.004144958931013306,-0.006460642859332642,-0.019648621175584906,-0.005265803414191512,0.004250006731416172,1.806255721708278e-05,2.7109276679811254,2,0
11,0.010232243834303363,0.00442239802418377,-0.003195753920206712,-0.005171782941347566,-0.007752355193541774,-0.0004032139687469616,0.0058484990193015535,3.420494077877123e-05,-1.0954111224266412,5,0
12,0.007946301599223528,0.006712607985483175,0.004884554867082385,0.0019417398007330999,-0.00034522066133038643,0.0043561775937973534,0.0025936058952196308,6.726791539718023e-06,-1.1426705778966522,6,0
13,0.018103853527050285,0.016349521834289192,0.013338939864852817,0.01080011595505423,0.003607219912464064,0.012948276438819305,0.003989595443651109,1.591687180400169e-05,-0.1014859034298099,6,0
14,0.034366990166856945,0.029911642828583013,0.020444726935722378,0.01750420748684277,0.01318880946941015,0.023250720616865245,0.006870741632622951,4.72070905822583e-05,-1.373546106776876,5,0
